Customer ID,Married,age_gen,Offer,Churn Category,Churn Reason,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
5707-ORNDZ,No,Silent generation,Offer E,Dissatisfaction,Network reliability,2.45,7.0,54.55,494.05,0.0,0,22.05,516.1
5708-EVONK,Yes,Millennials,,Other,Don't know,3.65,20.0,93.4,5435.6,0.0,0,211.7,5647.3
5712-PTIWW,No,Generation X,Offer E,Dissatisfaction,Service dissatisfaction,16.14,2.0,79.85,152.45,0.0,0,32.28,184.73
5729-KLZAR,Yes,Generation Z,Offer E,Competitor,Competitor had better devices,44.28,59.0,80.85,302.75,0.0,40,177.12,519.87
5747-PMBSQ,Yes,Baby boomers,,Competitor,Competitor made better offer,11.12,30.0,92.5,934.1,0.0,100,111.2,1145.3
5748-RNCJT,No,Generation X,Offer A,Competitor,Competitor offered higher download speeds,26.88,11.0,106.5,7348.8,0.0,0,1854.72,9203.52
5759-RCVCB,No,Generation Z,Offer E,Competitor,Competitor had better devices,,30.0,35.2,108.95,0.0,0,0.0,108.95
5766-XQXMQ,No,Generation X,,Competitor,Competitor made better offer,1.02,19.0,68.85,1970.5,0.0,0,29.58,2000.08
5766-ZJYBB,No,Generation X,,Dissatisfaction,Service dissatisfaction,3.14,,-8.0,19.4,0.0,0,3.14,22.54
5797-APWZC,No,Millennials,Offer E,Competitor,Competitor offered higher download speeds,31.68,22.0,90.6,90.6,0.0,0,31.68,122.28
5804-LEPIM,No,Baby boomers,Offer E,Other,Don't know,13.17,10.0,70.35,139.05,0.0,0,26.34,165.39
5813-UECBU,No,Silent generation,,Competitor,Competitor made better offer,38.53,2.0,83.85,2716.3,0.0,0,1271.49,3987.79
5828-AVIPD,Yes,Millennials,,Dissatisfaction,Poor expertise of online support,5.93,51.0,100.95,1875.55,0.0,0,112.67,1988.22
5832-XKAES,No,Generation X,Offer E,Other,Don't know,37.72,27.0,69.8,134.7,0.0,0,75.44,210.14
5834-ASPWA,No,Generation X,,Competitor,Competitor made better offer,11.58,15.0,75.45,75.45,0.0,0,11.58,87.03
5835-BEQEU,No,Generation X,,Competitor,Competitor made better offer,38.38,23.0,76.95,228.4,0.0,10,115.14,353.54
5842-POCOP,Yes,Millennials,,Competitor,Competitor offered higher download speeds,41.57,27.0,88.9,454.15,0.0,0,207.85,662.0
5868-CZJDR,No,Millennials,Offer E,Attitude,Attitude of service provider,,6.0,31.35,31.35,0.0,80,0.0,111.35
5868-YWPDW,Yes,Baby boomers,,Dissatisfaction,Limited range of services,40.44,25.0,84.2,519.15,0.0,0,242.64,761.79
5875-YPQFJ,No,Generation X,Offer E,Competitor,Competitor offered higher download speeds,45.66,28.0,69.9,69.9,0.0,0,45.66,115.56
5876-HZVZM,Yes,Generation X,Offer E,Attitude,Attitude of service provider,14.51,20.0,55.9,365.35,0.0,30,87.06,482.41
5883-GTGVD,No,Generation X,Offer D,Competitor,Competitor had better devices,2.19,18.0,99.95,1931.75,0.0,0,41.61,1973.36
5884-GCYMI,No,Baby boomers,Offer E,Competitor,Competitor made better offer,38.53,20.0,69.4,69.4,0.0,0,38.53,107.93
5889-JTMUL,Yes,Baby boomers,Offer B,Price,Price too high,31.56,4.0,95.05,4888.7,0.0,50,1578.0,6516.7
5889-LFOLL,No,Millennials,Offer D,Competitor,Competitor offered more data,35.96,42.0,84.6,1115.2,0.0,0,467.48,1582.68
5896-NPFWW,Yes,Generation Z,,Competitor,Competitor made better offer,13.54,51.0,50.15,168.15,0.0,0,40.62,208.77
5899-MQZZL,No,Generation Z,Offer D,Competitor,Competitor offered higher download speeds,6.03,48.0,75.0,999.45,0.0,0,78.39,1077.84
5906-CVLHP,Yes,Baby boomers,,Attitude,Attitude of service provider,42.04,26.0,54.15,2319.8,0.0,0,1891.8,4211.6
5908-QMGOE,No,Baby boomers,,Competitor,Competitor had better devices,23.53,9.0,74.2,1133.9,43.31,0,352.95,1443.54
5909-ECHUI,No,Generation X,,Price,Lack of affordable download/upload speed,26.14,22.0,56.25,56.25,0.0,0,26.14,82.39
5914-DVBWJ,No,Silent generation,,Competitor,Competitor offered more data,2.36,21.0,85.45,1505.85,0.0,0,42.48,1548.33
5919-TMRGD,No,Millennials,,Competitor,Competitor had better devices,13.13,57.0,79.35,79.35,0.0,0,13.13,92.48
5922-ABDVO,Yes,Generation Z,Offer D,Attitude,Attitude of support person,21.71,47.0,89.65,1761.05,0.0,80,412.49,2253.54
5923-GXUOC,No,Millennials,,Competitor,Competitor made better offer,8.38,2.0,104.4,1081.45,0.0,0,83.8,1165.25
5931-FLJJF,Yes,Baby boomers,,Attitude,Attitude of service provider,16.05,22.0,70.1,467.55,20.23,0,112.35,559.67
5940-AHUHD,No,Millennials,Offer E,Attitude,Attitude of support person,44.59,41.0,70.6,70.6,0.0,0,44.59,115.19
5940-NFXKV,Yes,Baby boomers,,Competitor,Competitor made better offer,14.09,25.0,83.65,1465.75,0.0,130,267.71,1863.46
5949-EBSQK,Yes,Generation X,,Price,Price too high,27.24,21.0,61.45,229.55,0.0,0,108.96,338.51
5949-XIKAE,Yes,Millennials,,Dissatisfaction,Product dissatisfaction,32.32,25.0,83.55,680.05,0.0,0,258.56,938.61
5955-ERIHD,Yes,Generation X,Offer D,Price,Long distance charges,31.49,20.0,94.7,1687.95,0.0,0,566.82,2254.77
5956-VKDTT,Yes,Baby boomers,Offer E,Dissatisfaction,Product dissatisfaction,45.76,22.0,74.35,334.8,0.0,0,228.8,563.6
5959-BELXA,No,Baby boomers,Offer C,Price,Price too high,25.45,18.0,96.15,3019.25,0.0,0,814.4,3833.65
5960-WPXQM,No,Generation Z,,Competitor,Competitor made better offer,31.34,52.0,79.05,79.05,0.0,0,31.34,110.39
5976-JCJRH,Yes,Millennials,Offer D,Dissatisfaction,Limited range of services,31.72,23.0,70.3,738.2,0.0,0,317.2,1055.4
5980-NOPLP,Yes,Generation Z,,Competitor,Competitor offered higher download speeds,11.24,59.0,96.1,4364.1,0.0,0,494.56,4858.66
5981-ITEMU,Yes,Generation X,Offer B,Competitor,Competitor offered more data,16.33,23.0,97.1,3706.95,41.85,0,653.2,4318.3
5995-OIGLP,No,Millennials,,Price,Extra data charges,7.97,10.0,56.65,654.85,0.0,0,95.64,750.49
5998-VVEJY,No,Millennials,,Other,Moved,24.16,22.0,80.5,2088.8,0.0,0,628.16,2716.96
6000-APYLU,No,Millennials,,Competitor,Competitor offered more data,20.34,7.0,80.8,713.1,0.0,0,183.06,896.16
6005-OBZPH,No,Baby boomers,Offer C,Other,Don't know,9.09,12.0,89.15,2277.65,0.0,0,236.34,2513.99
6015-VVHHE,No,Baby boomers,,Dissatisfaction,Service dissatisfaction,41.83,25.0,83.15,446.05,0.0,0,209.15,655.2
6017-PPLPX,Yes,Generation X,,Competitor,Competitor had better devices,16.49,8.0,70.45,1470.95,0.0,0,329.8,1800.75
6022-UGGSO,No,Baby boomers,Offer C,Competitor,Competitor had better devices,33.22,9.0,74.4,2276.95,44.31,0,1063.04,3295.68
6023-YEBUP,No,Millennials,Offer E,Competitor,Competitor had better devices,11.94,30.0,100.95,329.95,0.0,10,35.82,375.77
6029-WTIPC,No,Baby boomers,Offer C,Competitor,Competitor made better offer,38.06,19.0,101.1,3744.05,0.0,0,1408.22,5152.27
6032-IGALN,No,Millennials,,Competitor,Competitor had better devices,,28.0,25.1,25.1,0.0,0,0.0,25.1
6032-KRXXO,No,Millennials,,Competitor,Competitor made better offer,30.06,19.0,90.25,2755.35,0.0,0,901.8,3657.15
6034-ZRYCV,Yes,Generation X,Offer A,Competitor,Competitor offered more data,,15.0,54.2,3937.45,0.0,0,0.0,3937.45
6038-GCYEC,No,Generation Z,Offer C,Competitor,Competitor had better devices,,52.0,54.15,1240.25,0.0,0,0.0,1240.25
6047-YHPVI,No,Generation X,,Competitor,Competitor had better devices,12.6,58.0,69.7,316.9,0.0,0,63.0,379.9
6060-DRTNL,No,Baby boomers,,Competitor,Competitor had better devices,27.35,27.0,84.85,415.55,0.0,20,136.75,572.3
6086-ESGRL,No,Generation X,Offer E,Attitude,Attitude of support person,4.67,11.0,-7.0,80.15,0.0,0,4.67,84.82
6087-MVHJH,No,Generation X,Offer D,Other,Don't know,17.8,5.0,88.45,1422.1,0.0,140,284.8,1846.9
6097-EQISJ,Yes,Millennials,Offer A,Competitor,Competitor had better devices,48.77,12.0,102.45,6615.15,0.0,130,3218.82,9963.97
6100-QQHEB,Yes,Millennials,Offer D,Other,Moved,17.71,13.0,92.55,1515.1,0.0,0,301.07,1816.17
6101-IMRMM,No,Generation X,Offer E,Dissatisfaction,Network reliability,16.58,17.0,94.5,575.45,0.0,10,99.48,684.93
6108-OQZDQ,Yes,Generation Z,Offer E,Attitude,Attitude of service provider,9.98,51.0,97.95,384.5,0.0,0,39.92,424.42
6110-OHIHY,No,Millennials,Offer E,Competitor,Competitor offered higher download speeds,49.76,3.0,79.25,267.6,0.0,10,149.28,426.88
6121-VZNQB,No,Millennials,,Competitor,Competitor made better offer,34.79,,19.1,19.1,0.0,0,34.79,53.89
6127-ISGTU,Yes,Millennials,,Attitude,Attitude of support person,6.82,7.0,84.95,1378.25,0.0,0,109.12,1487.37
6128-CZOMY,No,Generation X,,Competitor,Competitor offered higher download speeds,36.99,22.0,45.65,45.65,0.0,0,36.99,82.64
6140-QNRQQ,No,Millennials,Offer E,Competitor,Competitor had better devices,17.27,10.0,71.55,71.55,0.0,0,17.27,88.82
6141-OOXUQ,No,Generation X,Offer E,Dissatisfaction,Service dissatisfaction,17.25,,19.65,19.65,0.0,0,17.25,36.9
6142-VSJQO,Yes,Millennials,,Attitude,Attitude of support person,40.42,59.0,44.35,44.35,0.0,0,40.42,84.77
6158-DWPZT,Yes,Generation X,Offer E,Competitor,Competitor offered more data,,15.0,24.1,259.8,0.0,0,0.0,259.8
6161-UUUTA,No,Baby boomers,,Price,Price too high,2.98,3.0,79.9,260.9,0.0,0,8.94,269.84
6166-ILMNY,No,Generation X,,Competitor,Competitor had better devices,26.44,24.0,69.75,144.55,0.0,0,52.88,197.43
6168-WFVVF,No,Baby boomers,,Competitor,Competitor made better offer,5.54,16.0,70.3,235.5,0.0,0,16.62,252.12
6172-FECYY,Yes,Generation X,Offer B,Competitor,Competitor offered more data,39.6,20.0,84.5,4254.85,0.0,0,1940.4,6195.25
6173-ITPWD,Yes,Generation Z,Offer B,Dissatisfaction,Product dissatisfaction,17.54,59.0,83.35,4065.0,0.0,140,824.38,5029.38
6178-KFNHS,No,Millennials,Offer D,Competitor,Competitor offered higher download speeds,35.8,25.0,78.3,909.25,0.0,0,429.6,1338.85
6179-GJPSO,No,Baby boomers,,Competitor,Competitor made better offer,31.83,10.0,108.15,4600.7,0.0,0,1368.69,5969.39
6204-IEUXJ,No,Millennials,Offer E,Attitude,Attitude of service provider,40.67,58.0,80.1,217.55,0.0,0,122.01,339.56
6207-WIOLX,Yes,Millennials,Offer C,Attitude,Attitude of support person,,48.0,58.6,1502.65,4.48,0,0.0,1498.17
6210-KBBPI,No,Baby boomers,,Competitor,Competitor had better devices,10.66,15.0,99.45,919.4,0.0,0,95.94,1015.34
6214-EDAKZ,Yes,Millennials,,Dissatisfaction,Service dissatisfaction,5.26,19.0,55.15,1206.05,0.0,30,115.72,1351.77
6221-AVQYL,No,Millennials,,Price,Price too high,2.96,15.0,73.25,131.05,0.0,0,5.92,136.97
6227-HWPWX,No,Millennials,Offer D,Competitor,Competitor had better devices,4.67,28.0,69.0,994.8,0.0,0,70.05,1064.85
6230-BSUXY,No,Baby boomers,,Dissatisfaction,Network reliability,42.5,8.0,85.0,85.0,0.0,0,42.5,127.5
6235-VDHOM,No,Baby boomers,Offer E,Dissatisfaction,Limited range of services,,26.0,28.45,131.05,0.0,0,0.0,131.05
6240-EURKS,No,Millennials,,Competitor,Competitor offered more data,,85.0,35.0,553.0,0.0,70,0.0,623.0
6261-RCVNS,No,Generation Z,Offer B,Price,Price too high,5.75,53.0,73.9,3160.55,0.0,0,241.5,3402.05
6270-OMFIW,Yes,Millennials,Offer B,Attitude,Attitude of support person,47.4,29.0,94.4,5610.25,0.0,0,2844.0,8454.25
6275-YDUVO,No,Baby boomers,Offer E,Attitude,Attitude of service provider,24.05,27.0,-5.0,178.7,0.0,0,48.1,226.8
6284-AHOOQ,No,Baby boomers,,Other,Don't know,46.11,27.0,90.5,1910.6,0.0,0,1014.42,2925.02
6289-CPNLD,Yes,Millennials,Offer C,Competitor,Competitor had better devices,33.32,4.0,73.9,2405.05,0.0,0,1099.56,3504.61
6298-QDFNH,No,Generation X,,Dissatisfaction,Product dissatisfaction,19.19,17.0,79.35,1730.35,0.0,0,422.18,2152.53
6302-JGYRJ,No,Millennials,,Dissatisfaction,Product dissatisfaction,6.71,3.0,79.45,2587.7,0.0,0,208.01,2795.71
6304-IJFSQ,No,Baby boomers,,Other,Moved,46.57,16.0,49.9,130.1,0.0,0,139.71,269.81
6305-YLBMM,No,Generation X,,Attitude,Attitude of service provider,2.52,24.0,104.05,7262.0,0.0,0,173.88,7435.88
6311-UEUME,No,Millennials,,Price,Extra data charges,44.33,7.0,78.9,2384.15,0.0,0,1285.57,3669.72
6313-GIDIT,No,Baby boomers,,Price,Price too high,,25.0,54.45,2854.55,20.16,0,0.0,2834.39
6317-YPKDH,No,Generation X,Offer E,Competitor,Competitor had better devices,,27.0,29.95,29.95,0.0,0,0.0,29.95
6319-IEJWJ,Yes,Baby boomers,,Other,Moved,49.69,10.0,90.2,1776.55,0.0,0,993.8,2770.35
6323-AYBRX,No,Generation X,,Price,Price too high,26.63,,19.35,1099.6,14.22,0,1571.17,2656.55
6326-MTTXK,No,Generation X,Offer E,Attitude,Attitude of service provider,3.27,6.0,100.85,819.55,0.0,0,26.16,845.71
6328-ZPBGN,No,Baby boomers,,Price,Extra data charges,3.62,22.0,95.15,997.65,0.0,0,39.82,1037.47
6330-JKLPC,Yes,Millennials,Offer D,Dissatisfaction,Product dissatisfaction,11.5,27.0,80.5,896.9,0.0,0,126.5,1023.4
6331-EWIEB,No,Generation X,Offer D,Other,Moved,1.36,25.0,85.25,1734.5,0.0,0,27.2,1761.7
6331-LWDTQ,No,Generation X,,Dissatisfaction,Limited range of services,33.75,11.0,72.15,794.25,0.0,80,337.5,1211.75
6338-AVWCY,No,Generation Z,,Competitor,Competitor made better offer,,26.0,40.15,130.75,0.0,0,0.0,130.75
6345-ULYRW,Yes,Baby boomers,,Competitor,Competitor made better offer,24.62,14.0,88.4,3912.9,0.0,0,1083.28,4996.18
6347-DCUIK,No,Millennials,Offer D,Attitude,Attitude of support person,29.24,85.0,74.15,811.8,0.0,0,292.4,1104.2
6352-TWCAU,No,Millennials,,Competitor,Competitor made better offer,19.07,17.0,86.45,3029.1,0.0,0,667.45,3696.55
6356-ELRKD,No,Millennials,,Other,Don't know,6.67,27.0,95.6,95.6,0.0,0,6.67,102.27
6358-LYNGM,No,Generation Z,Offer E,Other,Moved,1.84,76.0,74.9,74.9,0.0,0,1.84,76.74
6365-MTGZX,No,Generation X,,Competitor,Competitor had better devices,24.76,2.0,96.0,2122.45,0.0,0,594.24,2716.69
6366-ZGQGL,No,Baby boomers,Offer E,Dissatisfaction,Service dissatisfaction,,29.0,24.8,24.8,0.0,0,0.0,24.8
6372-RFVNS,Yes,Generation X,Offer E,Attitude,Attitude of service provider,28.04,30.0,78.8,78.8,0.0,0,28.04,106.84
6376-GAHQE,No,Generation X,Offer E,Other,Don't know,42.8,28.0,77.85,299.2,0.0,10,171.2,480.4
6379-RXJRQ,Yes,Millennials,,Dissatisfaction,Network reliability,22.03,19.0,70.1,659.65,34.69,0,220.3,845.26
6386-SZZKH,Yes,Millennials,,Competitor,Competitor made better offer,6.45,10.0,107.95,5293.2,0.0,0,316.05,5609.25
6390-DSAZX,No,Generation Z,,Competitor,Competitor made better offer,6.19,52.0,73.6,73.6,0.0,0,6.19,79.79
6393-WRYZE,Yes,Millennials,,Other,Don't know,43.33,16.0,97.65,3207.55,0.0,0,1473.22,4680.77
6394-MFYNG,No,Generation Z,,Attitude,Attitude of support person,5.19,47.0,107.4,5121.3,0.0,0,249.12,5370.42
6397-JNZZG,Yes,Baby boomers,Offer B,Competitor,Competitor had better devices,,21.0,55.55,2342.2,0.0,0,0.0,2342.2
6400-BWQKW,No,Generation X,,Dissatisfaction,Network reliability,19.74,27.0,79.05,434.5,0.0,0,118.44,552.94
6402-ZFPPI,No,Baby boomers,,Price,Price too high,36.5,30.0,102.8,2660.2,0.0,0,912.5,3572.7
6410-LEFEN,No,Millennials,,Dissatisfaction,Product dissatisfaction,15.62,2.0,45.15,416.45,0.0,0,140.58,557.03
6413-XKKPU,Yes,Generation X,,Dissatisfaction,Service dissatisfaction,19.19,22.0,89.4,1539.45,0.0,0,326.23,1865.68
6416-TVAIH,Yes,Millennials,Offer E,Competitor,Competitor offered more data,30.62,11.0,68.5,68.5,0.0,0,30.62,99.12
6424-ELEYH,Yes,Millennials,Offer E,Competitor,Competitor had better devices,35.18,13.0,74.75,229.5,0.0,0,105.54,335.04
6425-YQLLO,Yes,Baby boomers,,Other,Don't know,27.75,11.0,105.95,6975.25,0.0,0,1831.5,8806.75
6432-TWQLB,Yes,Generation X,Offer E,Dissatisfaction,Network reliability,42.29,16.0,85.4,401.1,45.37,0,211.45,567.18
6437-UKHMV,No,Millennials,,Attitude,Attitude of support person,28.92,16.0,79.7,586.05,0.0,0,202.44,788.49
6439-GTPCA,No,Millennials,,Competitor,Competitor made better offer,4.48,51.0,87.25,3941.7,0.0,0,201.6,4143.3
6457-GIRWB,No,Generation X,,Attitude,Attitude of service provider,22.03,26.0,69.35,69.35,0.0,0,22.03,91.38
6457-USBER,No,Millennials,,Competitor,Competitor made better offer,41.77,15.0,80.8,80.8,0.0,0,41.77,122.57
6467-CHFZW,Yes,Baby boomers,,Competitor,Competitor had better devices,31.35,16.0,99.35,4749.15,0.0,0,1473.45,6222.6
6474-FVJLC,No,Baby boomers,Offer E,Attitude,Attitude of support person,43.47,30.0,86.0,165.45,0.0,0,86.94,252.39
6481-OGDOO,Yes,Millennials,Offer A,Competitor,Competitor made better offer,30.75,5.0,90.6,6056.15,0.0,0,2060.25,8116.4
6496-SLWHQ,No,Baby boomers,Offer E,Attitude,Attitude of support person,35.43,18.0,105.0,294.45,0.0,0,106.29,400.74
6502-HCJTI,Yes,Silent generation,,Attitude,Attitude of service provider,9.7,17.0,94.7,673.1,0.0,0,67.9,741.0
6502-MJQAE,No,Millennials,,Competitor,Competitor made better offer,46.21,58.0,69.6,69.6,0.0,0,46.21,115.81
6513-EECDB,Yes,Baby boomers,,Price,Price too high,36.92,6.0,73.55,73.55,0.0,0,36.92,110.47
6518-LGAOV,Yes,Baby boomers,,Other,Don't know,19.08,4.0,105.0,4026.4,0.0,0,725.04,4751.44
6521-YYTYI,No,Baby boomers,Offer E,Other,Moved,7.99,30.0,93.3,93.3,0.0,0,7.99,101.29
6532-YLWSI,Yes,Generation Z,Offer B,Price,Price too high,37.85,,20.8,1021.8,0.0,0,2006.05,3027.85
6543-CPZMK,Yes,Millennials,Offer E,Competitor,Competitor offered more data,,9.0,29.95,248.95,0.0,10,0.0,258.95
6543-XRMYR,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,43.61,8.0,99.7,2967.35,0.0,80,1308.3,4355.65
6559-ILWKJ,Yes,Generation X,,Dissatisfaction,Product dissatisfaction,,25.0,49.35,3515.25,0.0,100,0.0,3615.25
6567-HOOPW,No,Baby boomers,,Competitor,Competitor made better offer,20.06,24.0,-7.0,79.2,0.0,0,20.06,99.26
6581-NQCBA,Yes,Millennials,Offer D,Other,Don't know,,29.0,49.95,810.2,0.0,0,0.0,810.2
6583-QGCSI,Yes,Silent generation,Offer B,Competitor,Competitor made better offer,37.12,4.0,88.05,4367.35,0.0,100,1856.0,6323.35
6595-COKXZ,No,Baby boomers,Offer E,Attitude,Attitude of service provider,48.31,22.0,44.45,44.45,0.0,0,48.31,92.76
6595-YGXIT,No,Baby boomers,Offer C,Competitor,Competitor made better offer,47.66,23.0,88.95,2291.2,0.0,0,1191.5,3482.7
6598-RFFVI,No,Generation X,,Price,Long distance charges,15.79,,19.3,28.3,0.0,0,31.58,59.88
6599-CEBNN,No,Baby boomers,Offer C,Competitor,Competitor made better offer,1.55,14.0,73.95,2524.45,0.0,0,52.7,2577.15
6599-RCLCJ,Yes,Generation X,Offer B,Competitor,Competitor made better offer,7.62,20.0,109.55,5124.55,0.0,0,358.14,5482.69
6608-QQLVK,No,Millennials,,Competitor,Competitor made better offer,39.58,28.0,50.5,50.5,0.0,0,39.58,90.08
6615-NGGZJ,No,Generation X,,Dissatisfaction,Service dissatisfaction,36.97,27.0,100.55,1415.55,0.0,0,517.58,1933.13
6615-ZGEDR,No,Millennials,,Attitude,Attitude of service provider,1.91,,19.7,19.7,0.0,0,1.91,21.61
6618-RYATB,No,Generation X,Offer E,Price,Price too high,5.1,10.0,79.55,79.55,0.0,0,5.1,84.65
6629-CZTTH,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,48.22,22.0,55.7,55.7,0.0,0,48.22,103.92
6633-MPWBS,No,Generation X,Offer E,Competitor,Competitor offered more data,7.31,18.0,49.2,216.9,0.0,0,36.55,253.45
6635-MYYYZ,No,Baby boomers,,Competitor,Competitor made better offer,43.01,4.0,85.35,2530.4,0.0,20,1290.3,3840.7
6641-XRPSU,No,Baby boomers,Offer C,Competitor,Competitor offered more data,4.66,21.0,70.0,2416.1,11.0,0,158.44,2563.54
6646-QVXLR,Yes,Baby boomers,,Competitor,Competitor had better devices,7.11,16.0,103.75,6383.35,0.0,0,440.82,6824.17
6646-VRFOL,Yes,Baby boomers,,Competitor,Competitor had better devices,39.36,23.0,103.85,5485.5,0.0,0,2086.08,7571.58
6651-AZVTJ,Yes,Millennials,,Attitude,Attitude of support person,46.94,73.0,99.8,4872.45,0.0,130,2300.06,7302.51
6653-CBBOM,No,Generation X,Offer E,Dissatisfaction,Service dissatisfaction,15.92,11.0,70.3,70.3,0.0,0,15.92,86.22
6661-HBGWL,No,Baby boomers,,Dissatisfaction,Network reliability,16.22,12.0,104.75,4323.45,0.0,0,681.24,5004.69
6664-FPDAC,No,Baby boomers,Offer B,Attitude,Attitude of service provider,19.46,28.0,111.95,6418.9,0.0,0,1089.76,7508.66
6680-NENYN,No,Generation Z,,Competitor,Competitor made better offer,12.88,59.0,104.6,4759.85,0.0,0,553.84,5313.69
6680-WKXRZ,No,Millennials,,Other,Don't know,23.82,24.0,74.4,215.8,0.0,0,71.46,287.26
6682-QJDGB,No,Generation Z,,Competitor,Competitor made better offer,8.08,76.0,55.25,2139.2,0.0,0,323.2,2462.4
6683-VLCTZ,No,Baby boomers,,Competitor,Competitor made better offer,44.44,13.0,98.55,1842.8,0.0,120,888.8,2851.6
6686-YPGHK,No,Baby boomers,,Other,Moved,36.58,20.0,85.5,4042.3,0.0,50,1719.26,5811.56
6688-UZPWD,Yes,Millennials,,Competitor,Competitor offered more data,7.89,10.0,102.0,1145.35,0.0,0,86.79,1232.14
6689-KXGBO,No,Millennials,,Dissatisfaction,Product dissatisfaction,30.96,5.0,50.55,50.55,0.0,0,30.96,81.51
6689-TCZHQ,No,Baby boomers,Offer E,Attitude,Attitude of support person,12.27,20.0,78.95,378.4,0.0,0,61.35,439.75
6692-UDPJC,Yes,Baby boomers,,Dissatisfaction,Network reliability,9.13,12.0,91.65,1301.0,0.0,0,127.82,1428.82
6702-OHFWR,No,Baby boomers,Offer E,Dissatisfaction,Poor expertise of online support,,26.0,43.3,43.3,0.0,0,0.0,43.3
6711-FLDFB,No,Baby boomers,Offer E,Competitor,Competitor had better devices,46.79,25.0,74.9,541.15,0.0,0,327.53,868.68
6711-VTNRE,No,Millennials,,Competitor,Competitor had better devices,27.72,24.0,87.55,3078.1,0.0,0,997.92,4076.02
6712-OAWRH,No,Silent generation,Offer C,Attitude,Attitude of support person,34.69,27.0,91.25,2351.8,0.0,0,901.94,3253.74
6715-OFDBP,No,Generation X,,Price,Price too high,14.26,26.0,70.05,346.4,0.0,0,71.3,417.7
6769-DCQLI,No,Generation Z,,Other,Don't know,49.29,51.0,105.0,5426.85,0.0,0,2563.08,7989.93
6769-DYBQN,No,Baby boomers,,Attitude,Attitude of support person,36.78,29.0,85.0,3969.4,0.0,0,1691.88,5661.28
6770-XUAGN,Yes,Millennials,Offer E,Attitude,Attitude of support person,16.66,,21.0,21.0,0.0,0,16.66,37.66
6771-XWBDM,Yes,Generation X,,Dissatisfaction,Product dissatisfaction,40.13,25.0,104.5,5921.35,0.0,0,2287.41,8208.76
6772-KSATR,No,Millennials,Offer E,Dissatisfaction,Service dissatisfaction,9.81,28.0,81.7,81.7,0.0,0,9.81,91.51
6776-TLWOI,No,Millennials,Offer E,Price,Price too high,32.01,,19.85,64.55,0.0,0,96.03,160.58
6777-TGHTM,No,Generation X,,Competitor,Competitor had better devices,29.8,4.0,106.95,5785.5,0.0,0,1579.4,7364.9
6797-LNAQX,Yes,Millennials,Offer A,Competitor,Competitor had better devices,29.59,3.0,98.3,6859.5,0.0,20,2071.3,8950.8
6804-GDMOI,No,Millennials,,Competitor,Competitor offered more data,41.23,28.0,106.6,6428.4,0.0,0,2515.03,8943.43
