Customer ID,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
4431-EDMIQ,3,1,3,8,7,0,1,16.22,1,2,53.0,1,1,1,1,1,1,75.7,554.05,0.0,0,113.54,667.59,1
4432-ADRLB,3,0,0,0,2,0,1,24.9,1,2,11.0,0,0,0,1,0,3,44.65,74.9,0.0,10,49.8,134.7,0
4433-JCGCG,5,1,0,1,46,2,1,5.36,1,1,22.0,0,0,1,1,1,1,101.0,4680.05,0.0,0,246.56,4926.61,0
4439-JMPMT,2,1,0,1,5,5,1,1.12,1,1,22.0,0,1,1,1,1,1,85.75,470.95,44.16,0,5.6,432.39,0
4439-YRNVD,2,0,0,0,10,0,0,25.420517214274486,1,2,23.0,0,1,1,1,0,1,36.25,374.0,0.0,0,0.0,374.0,1
4441-NIHPT,4,0,0,0,13,0,1,40.37,1,1,21.0,0,0,1,1,1,1,74.3,940.35,0.0,0,524.81,1465.16,0
4443-EMBNA,3,1,0,3,71,0,1,32.13,0,0,26.189958310676094,0,0,0,2,0,1,24.75,1836.9,0.0,0,2281.23,4118.13,1
4445-KWOKW,1,0,0,0,42,2,1,29.44,1,3,41.0,1,0,1,3,1,1,60.15,2421.6,0.0,0,1236.48,3658.08,1
4445-ZJNMU,2,0,0,0,9,5,1,4.81,1,1,69.0,0,0,1,1,1,2,99.3,918.75,0.0,0,43.29,962.04,1
4446-BZKHU,3,1,0,1,61,0,1,45.7,1,1,24.0,0,0,1,1,1,1,105.55,6281.45,0.0,0,2787.7,9069.15,0
4450-DLLMH,3,0,0,0,2,5,1,6.74,1,1,3.0,0,0,1,1,1,2,71.3,157.75,0.0,0,13.48,171.23,2
4450-MDZFX,3,1,4,9,60,2,1,38.44,1,1,57.0,0,0,1,1,0,1,74.35,4453.3,0.0,0,2306.4,6759.7,1
4450-YOOHP,3,0,0,0,39,0,0,25.420517214274486,1,2,6.0,0,0,1,1,1,2,50.65,1905.4,3.51,0,0.0,1901.89,1
4451-RWASJ,2,1,3,9,15,4,1,49.36,0,0,26.189958310676094,0,0,0,3,1,2,19.5,239.75,0.0,0,740.4,980.15,1
4452-QIIEB,2,0,0,0,7,5,1,30.04,1,2,6.0,0,0,1,1,0,2,43.9,278.4,0.0,0,210.28,488.68,1
4452-ROHMO,4,0,0,0,15,4,1,39.49,0,0,26.189958310676094,0,0,0,2,0,2,19.6,331.6,0.0,0,592.35,923.95,1
4455-BFSPD,2,1,0,5,61,0,1,36.13,1,1,23.0,0,1,1,3,0,1,101.15,6383.9,0.0,0,2203.93,8587.83,1
4456-RHSNB,3,1,1,3,19,0,1,7.42,1,2,17.0,0,0,1,1,1,1,49.6,962.9,0.0,0,140.98,1103.88,1
4458-KVRBJ,1,0,0,0,59,0,1,25.89,0,0,26.189958310676094,0,0,0,2,0,2,25.0,1510.5,0.0,0,1527.51,3038.01,1
4459-BBGHE,4,0,1,0,30,3,0,25.420517214274486,1,2,17.0,0,0,1,1,1,1,44.5,1307.8,0.0,0,0.0,1307.8,1
4462-CYWMH,4,1,0,7,62,2,1,27.49,1,1,3.0,0,0,1,1,1,1,89.8,5629.55,0.0,0,1704.38,7333.93,1
4464-JCOLN,2,1,0,2,2,5,1,15.14,0,0,26.189958310676094,0,0,0,3,0,3,19.85,35.9,0.0,0,30.28,66.18,0
4465-VDKIQ,4,0,0,0,18,0,1,19.93,1,1,26.0,0,0,1,1,0,1,77.8,1358.6,29.76,0,358.74,1687.58,1
4468-KAZHE,4,1,0,1,20,0,1,8.98,1,2,16.0,0,0,1,3,1,1,60.0,1259.35,0.0,0,179.6,1438.95,1
4468-YDOVK,3,0,2,0,5,0,1,13.54,1,2,21.0,0,1,1,1,1,1,48.65,235.2,0.0,0,67.7,302.9,1
4471-KXAUH,3,1,0,1,42,0,1,10.73,1,1,22.0,0,1,1,1,1,1,84.3,3588.4,0.0,0,450.66,4039.06,0
4472-LVYGI,3,1,0,2,10,0,0,25.420517214274486,1,3,20.0,1,1,1,2,1,1,52.55,525.5,0.0,0,0.0,525.5,1
4472-VESGY,2,1,1,6,52,0,1,31.09,1,1,28.0,1,0,1,1,0,1,98.15,4993.4,0.0,0,1616.68,6610.08,1
4475-NVTLU,1,1,1,6,45,2,1,17.23,0,0,26.189958310676094,0,0,0,2,0,1,19.2,903.7,0.0,0,775.35,1679.05,1
4476-OSWTN,4,1,0,2,69,0,1,8.3,1,1,14.0,1,1,1,3,1,3,110.55,7610.1,0.0,0,572.7,8182.8,1
4480-MBMLB,3,0,0,0,36,3,1,28.41,1,1,4.0,0,0,1,3,1,1,104.8,3886.45,0.0,0,1022.76,4909.21,1
4480-QQRHC,4,0,0,0,8,0,1,2.18,1,1,13.0,0,0,1,2,1,1,74.05,600.15,0.0,0,17.44,617.59,1
4482-EWFMI,3,0,0,0,2,0,1,15.67,1,1,8.0,0,0,1,1,1,1,69.7,135.2,0.0,0,31.34,166.54,2
4482-FTFFX,1,0,0,0,5,0,1,26.86,1,2,71.0,0,1,1,1,0,1,56.15,291.45,0.0,0,134.3,425.75,1
4484-CGXFK,3,0,0,0,3,0,1,25.96,1,2,7.0,0,0,1,1,1,1,55.3,196.15,0.0,0,77.88,274.03,0
4484-GLZOU,1,1,0,6,52,0,1,10.59,1,1,48.0,0,0,1,1,1,1,105.05,5624.85,27.6,0,550.68,6147.93,0
4486-EFAEB,3,0,0,0,13,0,1,46.92,0,0,26.189958310676094,0,0,0,1,1,1,20.4,251.65,0.0,0,609.96,861.61,1
4487-ZYJZK,4,1,2,1,38,0,1,36.72,0,0,26.189958310676094,0,0,0,3,0,2,19.6,763.1,0.0,0,1395.36,2158.46,1
4488-KQFDT,1,0,0,0,61,2,1,15.44,1,1,30.0,0,0,1,3,1,1,103.95,6423.0,0.0,0,941.84,7364.84,1
4488-PSYCG,1,0,0,0,16,4,1,21.04,0,0,26.189958310676094,0,0,0,1,0,1,20.25,327.45,0.0,0,336.64,664.09,0
4489-SNOJF,2,1,2,1,35,0,1,25.27,1,2,82.0,1,1,1,1,0,1,72.25,2568.55,0.0,0,884.45,3453.0,0
4495-LHSSK,1,0,2,0,18,4,1,17.51,1,2,30.0,1,0,1,1,0,2,57.65,992.7,0.0,0,315.18,1307.88,1
4500-HKANN,2,1,0,6,23,0,1,13.79,1,3,17.0,0,1,1,2,0,2,59.7,1414.2,0.0,0,317.17,1731.37,1
4501-EQDRN,4,0,0,0,1,0,1,21.52,1,1,25.0,0,0,1,1,0,1,69.7,69.7,0.0,0,21.52,91.22,0
4501-UYKBC,4,0,0,0,46,0,1,16.04,1,2,26.0,0,1,1,3,1,2,69.1,3255.35,0.0,0,737.84,3993.19,1
4501-VCPFK,1,0,0,0,26,3,0,25.420517214274486,1,3,47.0,0,1,1,1,0,1,35.75,1022.5,0.0,0,0.0,1022.5,1
4503-BDXBD,2,0,0,0,11,0,1,25.24,1,1,29.0,0,0,1,1,0,1,74.95,815.5,0.0,0,277.64,1093.14,0
4504-YOULA,2,1,3,0,35,3,1,39.11,1,2,23.0,1,0,1,1,1,2,59.45,2136.9,0.0,0,1368.85,3505.75,1
4505-EXZHB,4,0,0,0,6,5,1,8.91,1,1,27.0,0,0,0,1,0,1,74.4,434.1,0.0,20,53.46,507.56,0
4508-OEBEY,2,1,0,2,31,0,1,27.37,1,2,15.0,1,1,1,3,1,2,75.5,2424.45,0.0,0,848.47,3272.92,1
4510-HIMLV,3,0,0,0,1,0,1,22.86,1,1,25.0,0,0,0,1,1,1,69.8,69.8,0.0,10,22.86,102.66,0
4510-PYUSH,4,0,0,0,38,0,1,26.1,1,2,27.0,1,0,1,1,1,2,57.15,2250.65,0.0,0,991.8,3242.45,0
4512-ZUIYL,2,0,0,0,2,5,1,37.76,1,1,10.0,0,0,1,1,0,1,70.0,153.05,0.0,0,75.52,228.57,0
4513-CXYIX,4,1,0,4,71,1,1,43.99,1,1,17.0,1,0,1,2,1,2,80.7,5676.0,0.0,0,3123.29,8799.29,1
4514-GFCFI,4,0,0,0,16,0,1,17.51,1,1,7.0,0,0,1,1,1,1,84.75,1350.15,0.0,0,280.16,1630.31,0
4518-FZBSX,3,1,2,4,42,2,1,9.33,0,0,26.189958310676094,0,0,0,3,0,2,20.25,854.9,0.0,0,391.86,1246.76,1
4521-WFJAI,3,0,0,0,56,0,1,47.82,0,0,26.189958310676094,0,0,0,2,1,1,25.95,1444.05,0.0,0,2677.92,4121.97,1
4521-YEEHE,1,1,0,8,18,4,1,18.55,1,1,59.0,0,1,1,1,1,1,88.85,1594.75,21.58,0,333.9,1907.07,1
4522-AKYLR,4,0,0,0,13,0,1,10.51,1,2,20.0,0,0,1,3,1,1,54.8,731.3,0.0,0,136.63,867.93,1
4522-XRWWI,2,1,0,1,42,2,1,17.31,1,3,82.0,1,1,1,3,0,2,80.45,3375.9,0.0,0,727.02,4102.92,1
4523-WXCEF,1,1,0,4,59,2,1,9.23,1,1,48.0,0,0,1,1,0,1,101.1,6039.9,0.0,0,544.57,6584.47,0
4524-QCSSM,2,0,0,0,26,0,0,25.420517214274486,1,2,6.0,1,0,1,1,1,1,44.65,1156.55,0.0,0,0.0,1156.55,1
4525-VZCZG,3,0,1,0,54,0,1,20.93,1,1,11.0,1,1,0,3,1,1,105.85,5826.65,0.0,10,1130.22,6966.87,1
4526-EXKKN,2,0,0,0,40,0,1,27.47,0,0,26.189958310676094,0,0,0,2,1,2,24.6,973.95,0.0,0,1098.8,2072.75,1
4526-RMTLL,2,1,1,0,8,5,1,37.28,1,2,14.0,1,1,1,2,1,2,76.15,645.8,0.0,0,298.24,944.04,1
4526-ZJJTM,4,1,0,1,25,0,1,19.44,1,1,4.0,0,0,1,2,0,1,88.4,2191.15,0.0,0,486.0,2677.15,1
4529-CKBCL,3,0,0,0,2,5,1,49.79,1,1,22.0,0,0,0,1,1,1,80.2,146.05,0.0,10,99.58,255.63,0
4530-NDRKU,2,1,3,4,42,0,1,34.66,0,0,26.189958310676094,0,0,0,3,1,1,19.05,761.85,0.0,0,1455.72,2217.57,1
4531-AUZNK,1,1,1,2,51,2,1,18.42,1,1,47.0,1,1,1,3,1,3,95.15,5000.05,0.0,0,939.42,5939.47,1
4534-WGCIR,3,1,2,1,58,0,1,29.5,0,0,26.189958310676094,0,0,0,2,0,2,25.15,1509.9,0.0,0,1711.0,3220.9,1
4536-PLEQY,3,1,0,1,12,4,1,44.6,1,1,20.0,0,0,1,1,1,2,85.05,999.8,0.0,0,535.2,1535.0,1
4537-CIBHB,4,1,3,10,9,0,1,12.55,0,0,26.189958310676094,0,0,0,3,0,2,20.25,172.35,0.0,0,112.95,285.3,1
4537-DKTAL,1,0,0,0,2,5,1,41.9,1,2,71.0,0,0,0,1,0,1,45.55,84.4,0.0,10,83.8,178.2,2
4538-WNTMJ,2,1,0,0,46,2,1,4.6,0,0,26.189958310676094,0,0,0,3,0,2,24.95,1165.9,0.0,0,211.6,1377.5,1
4541-RMRLG,3,0,0,0,7,0,1,9.14,0,0,26.189958310676094,0,0,0,1,0,1,19.25,112.3,0.0,0,63.98,176.28,0
4544-RXFMG,3,1,2,1,8,5,1,6.78,1,2,24.0,0,0,1,3,1,2,43.45,345.5,0.0,0,54.24,399.74,1
4546-FOKWR,2,0,0,0,16,0,1,13.04,1,1,16.0,0,0,1,1,1,2,74.75,1129.35,39.99,0,208.64,1298.0,1
4547-FZJWE,1,1,0,5,55,0,1,36.17,1,2,69.0,1,0,0,3,0,2,59.45,3157.0,0.0,40,1989.35,5186.35,1
4547-KQRTM,4,0,0,0,10,0,1,49.7,1,1,10.0,0,0,1,1,1,1,80.05,830.7,0.0,0,497.0,1327.7,0
4547-LYTDD,2,0,0,0,16,4,1,46.99,1,1,17.0,0,0,1,1,0,1,72.65,1194.3,0.0,0,751.84,1946.14,0
4548-SDBKE,1,0,0,0,5,5,1,34.49,1,1,46.0,0,0,1,1,1,1,85.2,474.8,0.0,0,172.45,647.25,0
4549-ZDQYY,2,0,0,0,52,0,1,33.84,1,2,5.0,1,1,1,3,0,2,57.95,3042.25,0.0,0,1759.68,4801.93,1
4550-EVXNY,3,0,0,0,1,5,1,49.24,1,1,8.0,0,0,1,1,1,1,69.65,69.65,0.0,0,49.24,118.89,0
4550-VBOFE,4,1,0,1,70,0,1,17.45,1,1,20.0,0,0,1,1,1,1,102.95,7101.5,15.24,0,1221.5,8307.76,0
4553-DVPZG,2,1,0,10,62,2,1,15.06,1,1,82.0,0,0,1,1,1,1,101.35,6164.7,0.0,0,933.72,7098.42,1
4554-YGZIH,4,1,0,3,49,2,1,22.92,1,1,14.0,0,0,1,1,0,2,90.05,4547.25,0.0,0,1123.08,5670.33,0
4558-CGYCZ,1,0,0,0,4,0,1,41.94,0,0,26.189958310676094,0,0,0,1,0,2,-3.0,78.3,0.0,0,167.76,246.06,1
4558-FANTW,2,1,0,1,17,4,1,41.95,1,1,51.0,1,1,1,1,0,1,91.85,1574.45,0.0,0,713.15,2287.6,0
4559-UWIHT,2,1,0,8,14,4,1,45.57,1,1,10.0,0,0,1,1,1,1,82.65,1185.0,0.0,0,637.98,1822.98,1
4560-WQAQW,4,0,0,0,59,2,1,28.32,1,2,9.0,1,1,0,3,0,1,68.7,4070.95,0.0,150,1670.88,5891.83,1
4565-EVZMJ,3,0,0,0,47,0,1,26.35,1,3,5.0,1,1,1,3,1,2,58.9,2813.05,0.0,0,1238.45,4051.5,1
4565-NLZBV,2,1,0,5,71,0,1,43.37,0,0,26.189958310676094,0,0,0,2,1,1,24.65,1710.15,0.0,0,3079.27,4789.42,1
4566-GOLUK,3,1,0,1,47,0,1,37.74,1,1,7.0,0,1,1,1,1,1,107.35,5118.95,0.0,0,1773.78,6892.73,0
4566-NECEV,2,0,0,0,5,0,1,39.13,1,1,20.0,0,0,1,1,0,1,96.55,500.1,0.0,0,195.65,695.75,1
4566-QVRRW,2,1,0,1,11,4,1,24.83,1,2,30.0,0,0,1,1,1,1,44.05,483.7,0.0,0,273.13,756.83,0
4567-AKPIA,2,1,2,3,41,0,1,20.41,1,1,59.0,0,1,1,3,1,1,109.1,4454.25,0.0,0,836.81,5291.06,1
4568-KNYWR,3,0,0,0,52,0,1,46.24,1,3,10.0,1,0,0,2,1,2,63.25,3342.45,0.0,130,2404.48,5876.93,1
4568-TTZRT,2,0,0,0,9,5,1,13.72,0,0,26.189958310676094,0,0,0,1,0,2,20.4,181.8,0.0,0,123.48,305.28,1
4570-QHXHL,3,0,0,0,9,0,1,40.73,1,2,29.0,0,0,1,1,1,1,43.75,405.7,5.9,0,366.57,766.37,1
4572-DVCGN,2,0,0,0,10,0,1,27.1,1,1,11.0,0,0,1,1,1,1,80.25,846.0,0.0,0,271.0,1117.0,0
4573-JKNAE,3,0,3,0,12,4,1,17.23,0,0,26.189958310676094,0,0,0,2,0,1,19.35,212.3,0.0,0,206.76,419.06,1
4576-CSAJH,1,0,0,0,22,0,1,33.53,1,2,59.0,0,1,1,3,1,2,55.15,1193.05,0.0,0,737.66,1930.71,0
4578-PHJYZ,3,1,2,9,52,0,1,5.51,1,3,19.0,0,1,1,3,1,1,68.75,3482.85,16.86,0,286.52,3752.51,1
4580-TMHJU,3,1,0,3,43,0,1,37.25,1,2,20.0,0,0,1,1,0,1,56.15,2499.3,0.0,0,1601.75,4101.05,0
4581-LNWUM,3,0,0,0,13,4,0,25.420517214274486,1,2,27.0,0,0,1,1,0,1,49.15,649.4,0.0,0,0.0,649.4,1
4581-SSPWD,4,0,0,0,3,5,1,5.2,1,1,23.0,0,0,0,1,1,1,75.8,246.3,0.0,10,15.6,271.9,0
4583-PARNH,4,1,0,1,16,0,1,15.44,1,1,20.0,0,1,1,1,1,1,91.55,1540.05,0.0,0,247.04,1787.09,1
4584-LBNMK,5,1,0,5,45,0,1,44.91,0,0,26.189958310676094,0,0,0,3,0,2,24.7,1174.35,0.0,0,2020.95,3195.3,1
4585-HETAI,1,1,0,5,4,0,1,48.48,1,1,58.0,0,0,1,1,1,1,-1.0,325.45,0.0,0,193.92,519.37,0
4587-NUKOX,4,0,0,0,3,5,1,32.43,1,1,2.0,1,0,1,1,1,1,79.1,246.5,0.0,0,97.29,343.79,0
4587-VVTOX,1,1,0,1,6,5,1,27.44,1,1,58.0,0,0,1,1,1,1,105.3,545.2,0.0,0,164.64,709.84,0
4588-YBNIB,1,0,0,0,1,5,1,5.36,0,0,26.189958310676094,0,0,0,1,1,2,19.6,19.6,0.0,0,5.36,24.96,0
4589-IUAJB,2,1,0,1,70,1,1,28.54,0,0,26.189958310676094,0,0,0,2,0,1,24.25,1724.15,0.0,0,1997.8,3721.95,1
4592-IWTJI,3,1,2,1,3,5,0,25.420517214274486,1,3,15.0,1,0,1,1,0,2,-4.0,91.7,0.0,0,0.0,91.7,0
4597-ELFTS,3,0,0,0,56,0,1,2.58,0,0,26.189958310676094,0,0,0,3,0,1,24.9,1334.0,0.0,0,144.48,1478.48,0
4597-NUCQV,4,0,0,0,24,0,1,28.98,1,1,30.0,0,0,1,1,1,1,101.25,2440.15,0.0,0,695.52,3135.67,0
4598-XLKNJ,5,1,1,1,25,3,1,19.76,1,1,12.0,0,0,1,1,1,1,98.5,2514.5,13.43,0,494.0,2995.07,0
4598-ZADCK,2,0,0,0,53,0,0,25.420517214274486,1,2,25.0,1,1,1,3,1,1,53.6,2879.2,0.0,0,0.0,2879.2,1
4603-JANFB,3,0,0,0,1,5,1,12.13,1,1,19.0,0,0,1,1,1,1,69.85,69.85,0.0,0,12.13,81.98,0
4607-CHPCA,4,1,0,1,25,0,1,35.27,1,1,4.0,0,0,0,3,1,1,90.4,2178.6,0.0,140,881.75,3200.35,0
4608-LCIMN,3,1,3,1,8,0,1,30.77,1,2,75.0,0,0,1,1,0,1,44.65,369.15,0.0,0,246.16,615.31,1
4609-KNNWG,2,1,3,1,27,0,1,2.4,0,0,26.189958310676094,0,0,0,2,0,2,19.9,550.1,0.0,0,64.8,614.9,1
4611-ANLQC,2,1,0,7,60,2,0,25.420517214274486,1,3,4.0,1,0,1,3,0,1,50.05,2911.5,0.0,0,0.0,2911.5,1
4612-SSVHJ,4,0,0,0,20,4,1,23.18,1,1,21.0,0,0,1,3,1,1,81.45,1671.6,0.0,0,463.6,2135.2,1
4612-THJBS,4,0,0,0,56,0,1,34.58,1,1,4.0,0,0,1,3,1,1,104.75,5510.65,0.0,0,1936.48,7447.13,0
4614-NUVZD,3,0,0,0,1,0,1,22.86,1,1,24.0,0,0,1,1,1,1,81.1,81.1,0.0,0,22.86,103.96,0
4615-PIVVU,2,0,0,0,42,0,1,34.76,1,3,20.0,0,1,1,2,0,2,66.5,2762.75,0.0,0,1459.92,4222.67,1
4616-EWBNJ,1,0,0,0,16,4,1,47.25,0,0,26.189958310676094,0,0,0,3,0,1,20.1,318.6,0.0,0,756.0,1074.6,1
4616-ULAOA,2,1,2,1,65,2,1,45.21,1,1,19.0,0,1,1,2,1,2,110.8,7245.9,0.0,0,2938.65,10184.55,1
4619-EVPHY,4,1,0,2,20,0,1,38.85,1,1,2.0,0,0,1,3,1,1,91.0,1859.5,0.0,0,777.0,2636.5,1
4622-YNKIJ,4,0,0,0,33,3,1,47.64,1,1,18.0,1,1,1,2,1,1,88.95,3027.65,0.0,0,1572.12,4599.77,1
4623-ZKHLY,3,1,0,1,22,4,1,20.78,0,0,26.189958310676094,0,0,0,1,1,1,20.45,471.55,0.0,0,457.16,928.71,1
4625-EWPTF,3,0,0,0,8,5,0,25.420517214274486,1,3,4.0,1,0,0,1,1,1,30.45,226.45,0.0,0,0.0,226.45,0
4625-LAMOB,2,0,0,0,44,0,1,1.4,0,0,26.189958310676094,0,0,0,2,0,2,20.4,905.55,0.0,0,61.6,967.15,1
4625-XMOYM,2,1,1,8,72,0,1,2.57,0,0,26.189958310676094,0,0,0,2,1,1,26.25,1988.05,0.0,0,185.04,2173.09,1
4626-GYCZP,4,0,0,0,7,0,1,15.51,1,1,23.0,0,0,1,1,1,1,93.85,635.6,0.0,0,108.57,744.17,0
4626-OZDTJ,2,1,0,10,51,2,1,25.45,1,2,4.0,0,1,1,3,1,2,78.65,3950.85,0.0,0,1297.95,5248.8,1
4627-MIHJH,4,0,0,0,69,0,1,23.4,1,1,27.0,1,1,1,2,0,2,110.25,7467.55,0.0,0,1614.6,9082.15,1
4628-CTTLA,1,0,0,0,57,2,0,25.420517214274486,1,2,59.0,0,0,0,1,1,1,39.3,2111.45,0.0,80,0.0,2191.45,0
4628-WQCQQ,2,0,0,0,35,0,1,25.51,1,1,16.0,0,0,1,3,1,1,85.15,3030.6,0.0,0,892.85,3923.45,0
4629-NRXKX,3,1,0,1,2,0,1,46.23,1,1,21.0,0,0,1,1,0,1,70.4,147.15,0.0,0,92.46,239.61,0
4631-OACRM,5,0,0,0,15,0,1,17.23,1,1,12.0,0,0,1,1,1,1,79.4,1156.1,0.0,0,258.45,1414.55,0
4632-PAOYU,2,1,1,1,22,4,1,37.4,0,0,26.189958310676094,0,0,0,3,0,2,19.95,433.5,0.0,0,822.8,1256.3,1
4632-XJMEX,1,0,2,0,53,2,1,47.81,1,3,59.0,1,1,1,3,0,2,62.85,3419.5,0.0,0,2533.93,5953.43,1
4633-MKHYU,1,0,0,0,9,5,1,35.45,1,1,52.0,0,0,1,1,1,2,88.4,788.6,0.0,0,319.05,1107.65,1
4634-JLRJT,2,0,0,0,1,5,1,29.86,0,0,26.189958310676094,0,0,0,1,1,2,20.35,20.35,0.0,0,29.86,50.21,2
4635-EJYPD,2,1,1,2,32,0,1,35.39,0,0,26.189958310676094,0,0,0,2,0,2,18.95,613.95,0.0,0,1132.48,1746.43,1
4636-JGAAI,2,1,0,10,34,0,1,13.97,1,1,48.0,0,0,1,1,0,2,88.85,3000.25,0.0,0,474.98,3475.23,1
4636-OLWOE,1,0,2,0,54,2,1,4.16,1,3,59.0,0,1,1,3,1,1,61.0,3283.05,0.0,0,224.64,3507.69,1
4636-QRJKY,4,1,0,1,6,0,1,36.12,1,1,23.0,0,1,1,1,1,1,80.5,502.85,0.0,0,216.72,719.57,0
4636-TVXVG,2,1,2,9,62,0,1,47.96,0,0,26.189958310676094,0,0,0,3,0,1,19.95,1244.8,0.0,0,2973.52,4218.32,1
4640-UHDOS,4,1,0,3,13,4,1,19.05,1,2,27.0,0,0,1,1,0,1,55.95,734.35,0.0,0,247.65,982.0,0
4641-FROLU,3,1,1,8,30,3,1,11.6,0,0,26.189958310676094,0,0,0,2,0,2,19.3,602.9,0.0,0,348.0,950.9,1
4644-OBGFZ,3,1,3,5,55,0,1,36.23,0,0,26.189958310676094,0,0,0,3,0,2,19.5,1026.35,0.0,0,1992.65,3019.0,1
4644-PIZRT,2,1,3,5,17,0,1,33.24,1,2,76.0,1,0,1,3,1,1,70.35,1201.65,0.0,0,565.08,1766.73,1
4646-QZXTF,2,1,0,4,7,0,1,12.16,1,2,9.0,1,1,1,1,0,1,81.25,580.1,47.36,0,85.12,617.86,1
4647-MUZON,3,1,0,9,18,4,1,29.6,1,1,7.0,0,0,1,1,1,2,95.95,1745.5,6.72,0,532.8,2271.58,1
4647-XXZAM,2,1,1,1,6,0,1,29.41,1,2,29.0,0,0,1,1,0,2,45.5,285.2,0.0,0,176.46,461.66,1
4648-YPBTM,2,0,0,0,53,0,1,6.54,1,2,4.0,0,1,1,2,1,1,73.9,3958.25,0.0,0,346.62,4304.87,1
4652-NNHNY,2,1,0,1,16,0,1,17.96,1,1,30.0,0,0,1,1,1,1,73.85,1284.2,0.0,0,287.36,1571.56,0
4652-ODEVH,3,1,3,10,45,0,1,47.31,0,0,26.189958310676094,0,0,0,2,0,3,24.45,1088.25,0.0,0,2128.95,3217.2,1
4654-DLAMQ,4,1,0,9,64,0,1,3.76,1,1,11.0,1,0,1,3,0,1,97.0,6430.9,0.0,0,240.64,6671.54,1
4654-GGUII,2,0,0,0,18,0,0,25.420517214274486,1,2,48.0,1,1,0,3,1,2,-5.0,711.95,0.0,90,0.0,801.95,1
4654-ULTTN,2,1,0,9,70,1,1,8.28,1,2,5.0,1,1,1,2,1,2,74.8,5315.8,0.0,0,579.6,5895.4,1
4656-CAURT,3,0,0,0,69,0,1,22.24,0,0,26.189958310676094,0,0,0,2,0,1,23.95,1713.1,0.0,0,1534.56,3247.66,1
4657-FWVFY,3,1,2,4,40,0,1,29.42,1,1,23.0,0,0,1,1,1,2,96.35,3915.4,0.0,0,1176.8,5092.2,1
4658-HCOHW,3,1,0,1,21,0,1,16.67,1,1,3.0,0,1,1,1,1,1,102.8,2110.15,0.0,0,350.07,2460.22,0
4659-NZRUF,4,0,0,0,19,4,1,32.87,1,1,17.0,1,0,0,1,1,1,95.15,1789.25,0.0,120,624.53,2533.78,0
4660-IRIBM,2,1,1,1,18,4,1,24.16,1,1,19.0,1,0,1,1,1,3,87.9,1500.5,0.0,0,434.88,1935.38,1
4661-NJEUX,2,0,0,0,1,0,1,3.23,0,0,26.189958310676094,0,0,0,1,1,2,20.05,20.05,0.0,0,3.23,23.28,2
4662-EKDPQ,3,0,0,0,2,0,1,37.29,1,3,20.0,0,0,1,1,0,1,62.05,118.3,0.0,0,74.58,192.88,0
4664-NJCMS,3,1,0,7,33,3,0,25.420517214274486,1,2,7.0,1,1,1,2,0,1,59.55,2016.3,0.0,0,0.0,2016.3,1
4667-OHGKG,4,0,0,0,1,0,1,49.2,0,0,26.189958310676094,0,0,0,1,1,2,19.3,19.3,0.0,0,49.2,68.5,0
4667-QONEA,4,1,0,9,60,2,1,48.9,1,3,16.0,1,1,1,3,1,2,74.85,4456.35,0.0,0,2934.0,7390.35,1
4670-TABXH,3,1,0,6,72,0,1,22.95,1,1,17.0,0,1,1,2,1,2,109.75,7758.9,0.0,0,1652.4,9411.3,1
4671-LXRDQ,3,0,0,0,2,0,1,17.25,1,3,3.0,0,0,0,1,1,2,45.0,96.45,0.0,30,34.5,160.95,0
4671-VJLCL,2,0,0,0,63,2,1,12.82,1,2,17.0,1,1,1,2,1,2,79.85,4861.45,0.0,0,807.66,5669.11,1
4672-FOTSD,3,0,0,0,12,4,1,45.8,1,2,4.0,1,1,1,1,1,1,67.25,832.3,0.0,0,549.6,1381.9,1
4673-KKSLS,3,0,0,0,31,0,1,40.92,1,1,20.0,1,1,0,1,0,1,87.6,2724.25,0.0,70,1268.52,4062.77,1
4674-HGNUA,3,1,3,6,71,1,1,31.33,1,3,27.0,1,1,1,2,0,2,89.9,6457.15,0.0,0,2224.43,8681.58,1
4676-MQUEA,5,1,0,9,50,0,1,14.49,1,1,17.0,1,0,1,3,1,1,101.9,5265.5,0.0,0,724.5,5990.0,1
4676-WLUHT,3,0,0,0,54,2,0,25.420517214274486,1,2,7.0,1,0,1,2,0,1,46.2,2431.95,0.0,0,0.0,2431.95,1
4678-DVQEO,2,0,0,0,1,0,1,34.04,1,2,23.0,0,1,1,1,1,1,52.2,52.2,0.0,0,34.04,86.24,0
4680-KUTAJ,4,0,0,0,11,0,1,2.81,1,2,3.0,1,0,1,2,1,1,55.6,580.8,15.2,0,30.91,596.51,1
4682-BLBUC,1,1,0,1,44,0,1,29.61,1,2,48.0,0,1,1,3,1,1,70.95,3250.45,24.92,0,1302.84,4528.37,1
4683-WYDOU,3,1,0,8,62,0,1,34.62,1,1,28.0,0,1,1,2,1,1,107.6,6912.7,0.0,0,2146.44,9059.14,1
4685-ERGHK,3,0,0,0,57,2,1,36.08,1,1,26.0,0,0,1,3,1,1,86.9,4939.25,0.0,0,2056.56,6995.81,1
